종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
004310,현대약품,"5,140","10","0.19","5,140","5,130","386,442","1,996,818,030","5,130","5,250","5,090","500",원(KRW),"32,000,000","164,480,000,000",
126560,현대에이치씨엔,"4,155","40","0.97","4,160","4,155","72,465","299,046,030","4,115","4,180","4,065","500",원(KRW),"112,876,596","469,002,256,380",
017800,현대엘리베이,"118,500","7,500","6.76","119,000","118,500","1,016,758","118,722,558,000","113,000","119,500","112,500","5,000",원(KRW),"27,158,266","3,218,254,521,000",
011210,현대위아,"43,150","-500","1.15","43,150","43,100","125,962","5,402,968,850","43,500","43,500","42,500","5,000",원(KRW),"27,195,083","1,173,467,831,450",
267260,현대일렉트릭,"31,300","3,550","12.79","31,350","31,300","447,788","13,484,719,450","28,000","31,700","28,000","5,000",원(KRW),"20,357,135","637,178,325,500",
004020,현대제철,"51,000","-200","0.39","51,000","50,900","246,492","12,611,555,600","51,200","51,600","50,800","5,000",원(KRW),"133,445,785","6,805,735,035,000",
009540,현대중공업,"128,000","-10,500","7.58","128,500","128,000","1,709,513","221,940,648,500","137,000","137,000","127,000","5,000",원(KRW),"70,773,116","9,058,958,848,000",
267250,현대중공업지주,"349,000","-10,000","2.79","349,500","349,000","154,259","53,202,866,500","353,500","362,000","338,500","5,000",원(KRW),"16,286,617","5,684,029,333,000",
005380,현대차,"129,500","0","0.00","129,500","129,000","392,755","50,881,031,500","129,500","130,000","128,500","5,000",원(KRW),"213,668,187","27,670,030,216,500",
005387,현대차2우B,"84,600","500","0.59","84,600","84,500","88,707","7,565,119,134","84,400","86,700","84,100","5,000",원(KRW),"36,485,451","3,086,669,154,600",
005389,현대차3우B,"72,800","1,300","1.82","72,800","72,000","5,363","387,440,400","71,500","72,900","71,400","5,000",원(KRW),"2,428,735","176,811,908,000",
005385,현대차우,"78,300","1,400","1.82","78,300","78,100","36,408","2,833,126,500","76,800","78,600","76,600","5,000",원(KRW),"24,356,685","1,907,128,435,500",
001500,현대차증권,"10,050","0","0.00","10,050","10,000","35,313","354,663,290","10,050","10,200","9,980","5,000",원(KRW),"29,337,111","294,837,965,550",
227840,현대코퍼레이션홀딩스,"18,600","600","3.33","18,650","18,600","150,582","2,767,322,550","18,000","19,000","17,850","5,000",원(KRW),"9,100,836","169,275,549,600",
001450,현대해상,"38,800","1,450","3.88","38,850","38,800","376,527","14,538,650,900","37,300","39,000","37,300","500",원(KRW),"89,400,000","3,468,720,000,000",
057050,현대홈쇼핑,"104,000","1,000","0.97","104,500","104,000","20,539","2,136,772,500","103,000","105,000","102,500","5,000",원(KRW),"12,000,000","1,248,000,000,000",
093240,형지엘리트,"1,970","-30","1.50","1,975","1,970","250,757","496,964,150","2,010","2,040","1,945","500",원(KRW),"19,154,798","37,734,952,060",
003010,혜인,"7,820","170","2.22","7,830","7,820","1,144,830","8,987,202,870","7,720","8,000","7,640","500",원(KRW),"12,712,747","99,413,681,540",
111110,호전실업,"10,300","-100","0.96","10,300","10,250","7,305","74,604,900","10,400","10,400","10,100","500",원(KRW),"8,000,000","82,400,000,000",
008770,호텔신라,"76,800","200","0.26","76,800","76,700","576,003","44,087,915,500","76,700","77,400","75,900","5,000",원(KRW),"39,248,121","3,014,255,692,800",
008775,호텔신라우,"45,000","200","0.45","45,000","44,800","5,406","242,177,900","45,000","45,650","44,500","5,000",원(KRW),"751,879","33,834,555,000",
002460,화성산업,"15,350","0","0.00","15,350","15,300","21,743","332,235,000","15,350","15,350","15,200","5,000",원(KRW),"12,450,800","191,119,780,000",
013520,화승알앤에이,"2,055","-25","1.20","2,075","2,055","64,896","134,834,850","2,100","2,125","2,050","500",원(KRW),"64,561,210","132,673,286,550",
241590,화승엔터프라이즈,"9,260","30","0.33","9,260","9,250","224,536","2,048,423,980","9,270","9,340","8,990","500",원(KRW),"60,536,670","560,569,564,200",
006060,화승인더,"6,330","30","0.48","6,340","6,330","190,118","1,212,084,800","6,300","6,460","6,290","500",원(KRW),"55,320,000","350,175,600,000",
010690,화신,"2,690","-40","1.47","2,690","2,685","25,710","68,733,825","2,770","2,770","2,650","500",원(KRW),"34,920,410","93,935,902,900",
133820,화인베스틸,"3,290","70","2.17","3,290","3,285","540,550","1,737,119,520","3,210","3,290","3,160","500",원(KRW),"29,550,000","97,219,500,000",
010660,화천기계,"19,550","-250","1.26","19,600","19,550","3,196","62,699,400","19,800","19,950","19,150","5,000",원(KRW),"2,200,000","43,010,000,000",
000850,화천기공,"42,350","150","0.36","42,400","42,350","2,587","108,648,150","42,300","42,450","41,900","5,000",원(KRW),"2,200,000","93,170,000,000",
016580,환인제약,"19,250","-100","0.52","19,300","19,250","5,452","105,104,700","19,600","19,600","19,100","500",원(KRW),"18,600,070","358,051,347,500",
032560,황금에스티,"11,950","600","5.29","11,950","11,900","641,709","7,577,029,750","11,550","12,050","11,350","500",원(KRW),"14,000,000","167,300,000,000",
004800,효성,"67,000","-3,000","4.29","67,000","66,900","357,618","23,962,438,900","69,900","70,200","65,100","5,000",원(KRW),"21,071,025","1,411,758,675,000",
094280,효성ITX,"10,750","-150","1.38","10,800","10,750","15,621","167,567,850","10,800","10,900","10,600","500",원(KRW),"11,558,200","124,250,650,000",
298040,효성중공업,"43,900","-1,450","3.20","43,950","43,900","84,384","3,739,252,750","45,350","45,600","43,850","5,000",원(KRW),"9,324,548","409,347,657,200",
298050,효성첨단소재,"114,000","-500","0.44","114,000","113,500","15,454","1,749,913,000","115,000","116,000","112,000","5,000",원(KRW),"4,479,948","510,714,072,000",
298020,효성티앤씨,"169,500","-2,000","1.17","169,500","169,000","9,220","1,566,569,000","171,500","172,000","168,500","5,000",원(KRW),"4,327,682","733,542,099,000",
298000,효성화학,"152,000","11,000","7.80","152,000","151,500","81,271","12,066,349,000","144,000","153,500","143,500","5,000",원(KRW),"3,190,126","484,899,152,000",
093370,후성,"8,260","0","0.00","8,260","8,250","672,276","5,488,643,960","8,270","8,270","8,100","500",원(KRW),"92,606,819","764,932,324,940",
081660,휠라코리아,"47,100","-500","1.05","47,100","47,050","270,532","12,669,443,600","47,600","47,800","46,350","1,000",원(KRW),"61,115,070","2,878,519,797,000",
005870,휴니드,"8,570","220","2.63","8,570","8,550","22,419","189,301,600","8,450","8,570","8,320","5,000",원(KRW),"14,116,015","120,974,248,550",
079980,휴비스,"7,560","-150","1.95","7,570","7,560","130,733","992,387,340","7,700","7,740","7,520","5,000",원(KRW),"34,500,000","260,820,000,000",
005010,휴스틸,"13,150","200","1.54","13,150","13,100","28,512","373,254,800","12,850","13,300","12,850","5,000",원(KRW),"7,534,848","99,083,251,200",
069260,휴켐스,"22,650","-400","1.74","22,700","22,650","57,204","1,299,101,500","23,050","23,100","22,600","1,000",원(KRW),"40,878,588","925,900,018,200",
000540,흥국화재,"4,950","45","0.92","4,965","4,950","94,024","461,791,030","4,955","4,960","4,865","5,000",원(KRW),"64,242,645","318,001,092,750",
000547,흥국화재2우B,"25,100","50","0.20","25,050","24,850","986","24,582,550","25,050","25,200","24,800","5,000",원(KRW),"153,600","3,855,360,000",
000545,흥국화재우,"5,590","-110","1.93","5,650","5,590","6,533","36,974,780","5,630","5,750","5,590","5,000",원(KRW),"768,000","4,293,120,000",
003280,흥아해운,"440","5","1.15","440","439","451,131","196,520,499","436","440","426","500",원(KRW),"175,643,430","77,283,109,200",
