종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
237690,에스티팜,"19,000","-50","0.26","19,050","19,000","48,909","925,125,450","19,100","19,150","18,800","500",원(KRW),"18,656,000","354,464,000,000",
050760,에스폴리텍,"2,000","10","0.50","2,000","1,990","48,164","95,291,345","1,980","2,020","1,960","500",원(KRW),"16,334,678","32,669,356,000",
288620,에스퓨얼셀,"33,300","450","1.37","33,350","33,300","298,356","9,655,221,300","32,850","33,550","31,450","500",원(KRW),"5,744,316","191,285,722,800",
058610,에스피지,"7,910","40","0.51","7,910","7,900","117,638","920,298,240","7,860","7,990","7,720","500",원(KRW),"20,876,975","165,136,872,250",
043340,에쎈테크,"1,025","-5","0.49","1,030","1,025","96,708","100,002,295","1,035","1,060","1,020","500",원(KRW),"72,000,000","73,800,000,000",
054630,에이디칩스,"1,700","-20","1.16","1,705","1,700","541,304","932,772,735","1,720","1,755","1,700","500",원(KRW),"24,692,169","41,976,687,300",
200710,에이디테크놀로지,"13,200","-100","0.75","13,200","13,150","354,590","4,716,765,100","13,800","13,950","12,700","500",원(KRW),"9,252,779","122,136,682,800",
298380,에이비엘바이오,"16,850","-50","0.30","16,850","16,800","530,288","8,866,024,500","17,000","17,200","16,500","500",원(KRW),"44,587,000","751,290,950,000",
003800,에이스침대,"24,750","50","0.20","24,750","24,550","1,560","38,465,850","24,850","24,850","24,450","1,000",원(KRW),"11,090,000","274,477,500,000",
088800,에이스테크,"5,250","-150","2.78","5,260","5,250","604,182","3,196,846,760","5,380","5,400","5,220","500",원(KRW),"34,556,954","181,424,008,500",
138360,에이씨티,"6,050","400","7.08","6,050","6,040","1,950,457","11,620,603,360","5,960","6,110","5,700","500",원(KRW),"27,268,234","164,972,815,700",
039230,에이아이비트,"1,065","15","1.43","1,070","1,065","2,920,711","3,192,566,215","1,060","1,125","1,055","500",원(KRW),"60,040,385","63,943,010,025",
050320,에이앤티앤,"3,220","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"22,661,761","72,970,870,420",
072990,에이치시티,"13,300","500","3.91","13,300","13,200","81,202","1,056,478,050","12,500","13,400","12,500","500",원(KRW),"4,579,934","60,913,122,200",
176440,에이치엔티,"3,490","-15","0.43","3,490","3,455","23,144","80,339,885","3,505","3,515","3,435","500",원(KRW),"13,402,200","46,773,678,000",
028300,에이치엘비,"74,200","-800","1.07","74,300","74,200","285,185","21,187,051,100","75,300","76,000","73,500","500",원(KRW),"39,171,492","2,906,524,706,400",
067630,에이치엘비생명과학,"16,300","350","2.19","16,300","16,250","239,720","3,853,180,700","16,050","16,300","15,900","500",원(KRW),"36,298,625","591,667,587,500",
043220,에이치엘비파워,"933","22","2.41","933","932","384,153","361,546,967","904","974","904","500",원(KRW),"59,720,884","55,719,584,772",
239610,에이치엘사이언스,"44,600","950","2.18","44,650","44,600","30,490","1,352,089,900","43,700","45,200","43,600","500",원(KRW),"5,142,148","229,339,800,800",
044780,에이치케이,"1,430","-10","0.69","1,435","1,430","31,819","45,716,625","1,440","1,450","1,430","500",원(KRW),"18,505,787","26,463,275,410",
033600,에이코넬,"1,815","-100","5.22","1,820","1,815","539,692","985,937,105","1,940","1,940","1,785","500",원(KRW),"14,454,690","26,235,262,350",
071670,에이테크솔루션,"8,210","40","0.49","8,240","8,210","26,335","215,074,360","8,140","8,270","8,100","500",원(KRW),"10,000,000","82,100,000,000",
045660,에이텍,"7,830","-190","2.37","7,850","7,830","140,881","1,110,986,910","8,040","8,060","7,800","500",원(KRW),"8,260,000","64,675,800,000",
224110,에이텍티앤,"8,250","-50","0.60","8,300","8,250","15,697","129,543,230","8,300","8,370","8,200","500",원(KRW),"5,340,000","44,055,000,000",
021080,에이티넘인베스트,"2,145","-5","0.23","2,145","2,140","275,104","590,146,960","2,135","2,170","2,130","500",원(KRW),"48,000,000","102,960,000,000",
089530,에이티세미콘,"670","0","0.00","670","669","187,989","125,605,740","688","688","663","500",원(KRW),"71,142,450","47,665,441,500",
182400,에이티젠,"12,700","-50","0.39","12,750","12,700","60,240","763,439,950","12,750","12,850","12,500","500",원(KRW),"24,814,891","315,149,115,700",
109960,에이프로젠 H&G,"807","1","0.12","807","806","370,979","299,191,339","824","824","798","500",원(KRW),"178,695,217","144,207,040,119",
089970,에이피티씨,"5,480","20","0.37","5,500","5,480","122,787","677,973,610","5,450","5,650","5,380","100",원(KRW),"23,234,595","127,325,580,600",
214870,에치디프로,"4,795","180","3.90","4,800","4,795","775,007","3,679,643,660","4,560","4,825","4,555","500",원(KRW),"14,812,147","71,024,244,865",
230240,에치에프알,"2,770","60","2.21","2,775","2,770","2,045,753","5,744,424,565","2,710","2,875","2,705","100",원(KRW),"58,910,104","163,180,988,080",
064510,에코마이스터,"12,150","1,100","9.95","12,150","12,100","3,463,767","41,537,285,850","11,150","12,500","11,150","500",원(KRW),"12,659,207","153,809,365,050",
230360,에코마케팅,"13,600","0","0.00","13,600","13,450","76,683","1,033,544,000","13,600","13,700","13,200","100",원(KRW),"16,198,937","220,305,543,200",
038870,에코바이오,"7,990","-110","1.36","8,000","7,990","177,053","1,405,146,060","8,180","8,180","7,800","500",원(KRW),"11,527,492","92,104,661,080",
128540,에코캡,"3,710","-65","1.72","3,710","3,705","234,491","873,001,050","3,700","3,790","3,675","100",원(KRW),"14,558,800","54,013,148,000",
086520,에코프로,"32,600","50","0.15","32,650","32,600","410,253","13,469,704,250","32,500","33,150","32,500","500",원(KRW),"22,090,191","720,140,226,600",
038110,에코플라스틱,"1,495","0","0.00","1,495","1,490","246,222","364,399,955","1,475","1,510","1,460","500",원(KRW),"25,669,370","38,375,708,150",
073540,에프알텍,"2,965","-15","0.50","2,965","2,945","29,636","86,976,035","3,000","3,000","2,910","500",원(KRW),"11,400,000","33,801,000,000",
064090,에프앤리퍼블릭,"1,860","-40","2.11","1,865","1,860","240,430","449,680,285","1,930","1,930","1,840","500",원(KRW),"59,763,437","111,159,992,820",
036810,에프에스티,"5,390","-70","1.28","5,390","5,380","599,276","3,217,577,110","5,390","5,560","5,280","500",원(KRW),"20,233,814","109,060,257,460",
173940,에프엔씨엔터,"8,690","-240","2.69","8,700","8,690","91,708","803,443,440","9,020","9,030","8,670","500",원(KRW),"14,364,880","124,830,807,200",
083500,에프엔에스테크,"5,080","-30","0.59","5,110","5,080","36,639","186,311,680","5,110","5,170","5,030","500",원(KRW),"7,015,485","35,638,663,800",
065160,에프티이앤이,"87","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"67,990,951","5,915,212,737",
054940,엑사이엔씨,"1,300","-5","0.38","1,300","1,290","73,841","95,575,620","1,320","1,320","1,290","500",원(KRW),"33,173,548","43,125,612,400",
950130,엑세스바이오,"3,990","-25","0.62","3,990","3,985","135,407","534,225,840","4,015","4,015","3,900","0",미국달러(USD),"27,064,930","107,989,070,700",
205100,엑셈,"2,785","-20","0.71","2,820","2,785","56,405","157,754,890","2,825","2,835","2,765","100",원(KRW),"33,249,362","92,599,473,170",
092870,엑시콘,"6,640","0","0.00","6,650","6,640","62,555","409,356,100","6,580","6,650","6,440","500",원(KRW),"8,883,500","58,986,440,000",
067570,엔브이에이치코리아,"2,310","40","1.76","2,315","2,310","17,425","39,172,045","2,310","2,310","2,215","500",원(KRW),"28,722,222","66,348,332,820",
101400,엔시트론,"707","0","0.00","707","705","1,217,059","835,892,355","706","707","675","100",원(KRW),"103,483,401","73,162,764,507",
217820,엔에스,"11,200","150","1.36","11,200","11,000","14,596","159,396,650","11,050","11,200","10,750","500",원(KRW),"4,900,000","54,880,000,000",
031860,엔에스엔,"3,400","345","11.29","3,400","3,395","825,822","2,665,632,965","3,125","3,400","3,110","500",원(KRW),"21,072,604","71,646,853,600",
256630,엔에이치스팩10호,"2,030","-10","0.49","2,040","2,035","1,205","2,446,160","2,040","2,040","2,030","100",원(KRW),"7,000,000","14,210,000,000",
256840,엔에이치스팩11호,"2,040","-5","0.24","2,050","2,040","1,200","2,448,000","2,040","2,040","2,040","100",원(KRW),"6,830,000","13,933,200,000",
273060,엔에이치스팩12호,"2,050","0","0.00","2,050","2,045","1,304","2,648,680","2,030","2,050","2,030","100",원(KRW),"7,510,000","15,395,500,000",
310840,엔에이치스팩13호,"2,025","0","0.00","2,025","2,020","2","4,050","2,025","2,025","2,025","100",원(KRW),"3,420,000","6,925,500,000",
208860,엔지스테크널러지,"7,310","40","0.55","7,310","7,290","24,032","172,403,360","7,310","7,400","7,070","500",원(KRW),"9,381,540","68,579,057,400",
183490,엔지켐생명과학,"94,300","-1,600","1.67","94,500","94,300","37,394","3,545,760,900","95,900","96,600","94,000","500",원(KRW),"7,731,994","729,127,034,200",
206400,엔터메이트,"1,045","-85","7.52","1,060","1,045","672,559","723,463,395","1,105","1,115","1,045","100",원(KRW),"45,435,833","47,480,445,485",
069410,엔텔스,"11,800","100","0.85","11,850","11,800","4,358","51,037,200","11,750","11,800","11,650","500",원(KRW),"6,899,227","81,410,878,600",
048830,엔피케이,"2,325","100","4.49","2,325","2,320","967,748","2,253,060,770","2,220","2,385","2,220","500",원(KRW),"18,723,923","43,533,120,975",
096870,엘디티,"2,900","-20","0.68","2,900","2,895","17,230","50,120,935","2,920","2,985","2,880","500",원(KRW),"6,678,400","19,367,360,000",
061970,엘비세미콘,"4,150","-70","1.66","4,180","4,150","1,457,724","6,086,044,270","4,220","4,260","4,040","500",원(KRW),"43,784,592","181,706,056,800",
138690,엘아이에스,"13,600","-350","2.51","13,600","13,550","112,364","1,533,932,250","13,750","13,900","13,400","500",원(KRW),"15,529,605","211,202,628,000",
290650,엘앤씨바이오,"20,750","-150","0.72","20,800","20,750","97,490","2,011,346,600","20,900","21,200","20,350","500",원(KRW),"7,234,332","150,112,389,000",
066970,엘앤에프,"34,700","550","1.61","34,700","34,650","149,093","5,145,827,250","34,100","34,900","34,100","500",원(KRW),"24,757,675","859,091,322,500",
156100,엘앤케이바이오,"7,800","10","0.13","7,800","7,790","21,175","164,569,010","7,870","7,870","7,720","500",원(KRW),"10,778,736","84,074,140,800",
073110,엘엠에스,"6,450","40","0.62","6,460","6,450","100,592","655,670,240","6,450","6,900","6,400","500",원(KRW),"8,895,755","57,377,619,750",
083310,엘오티베큠,"8,020","80","1.01","8,020","8,000","90,148","721,096,790","7,940","8,070","7,870","500",원(KRW),"13,258,256","106,331,213,120",
037950,엘컴텍,"1,925","60","3.22","1,925","1,920","552,749","1,052,993,230","1,870","1,930","1,865","500",원(KRW),"84,447,519","162,561,474,075",
170920,엘티씨,"10,750","-200","1.83","10,800","10,750","56,945","610,400,700","10,900","11,000","10,600","500",원(KRW),"7,519,943","80,839,387,250",
058630,엠게임,"3,165","-35","1.09","3,170","3,165","310,532","997,688,995","3,200","3,265","3,155","500",원(KRW),"19,543,877","61,856,370,705",
019590,엠벤처투자,"1,160","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"60,142,180","69,764,928,800",
097520,엠씨넥스,"14,450","-250","1.70","14,450","14,400","292,043","4,189,662,650","14,700","14,750","14,150","500",원(KRW),"14,232,635","205,661,575,750",
179290,엠아이텍,"3,240","-20","0.61","3,245","3,240","126,104","410,627,825","3,260","3,300","3,215","500",원(KRW),"30,423,558","98,572,327,920",
009780,엠에스씨,"6,890","-20","0.29","6,900","6,890","63,673","434,478,980","7,030","7,060","6,530","500",원(KRW),"17,600,000","121,264,000,000",
123040,엠에스오토텍,"2,440","5","0.21","2,445","2,440","151,952","365,928,885","2,415","2,450","2,375","500",원(KRW),"27,205,022","66,380,253,680",
032790,엠젠플러스,"8,480","290","3.54","8,490","8,480","153,125","1,274,192,860","8,200","8,550","8,100","500",원(KRW),"14,571,042","123,562,436,160",
033160,엠케이전자,"8,900","-270","2.94","8,900","8,890","204,009","1,833,800,410","9,120","9,160","8,830","500",원(KRW),"21,807,689","194,088,432,100",
204020,엠코르셋,"8,040","-60","0.74","8,040","8,030","58,353","468,068,450","8,100","8,130","7,950","500",원(KRW),"10,073,715","80,992,668,600",
259630,엠플러스,"20,750","-200","0.95","20,850","20,750","25,558","530,770,500","20,850","21,000","20,550","500",원(KRW),"5,111,890","106,071,717,500",
115960,연우,"21,450","450","2.14","21,450","21,400","71,261","1,516,751,050","21,000","21,500","20,900","500",원(KRW),"12,398,000","265,937,100,000",
090740,연이정보통신,"2,905","35","1.22","2,910","2,905","150,097","435,130,085","2,895","2,925","2,875","500",원(KRW),"16,000,000","46,480,000,000",
007530,영신금속,"1,805","10","0.56","1,805","1,800","120,474","216,068,335","1,805","1,825","1,775","500",원(KRW),"12,832,968","23,163,507,240",
143540,영우디에스피,"1,175","5","0.43","1,175","1,160","314,504","365,000,840","1,170","1,200","1,120","500",원(KRW),"12,194,466","14,328,497,550",
036180,영인프런티어,"5,840","-60","1.02","5,860","5,840","183,997","1,067,573,690","5,900","5,920","5,740","500",원(KRW),"17,600,341","102,785,991,440",
036560,영풍정밀,"9,970","370","3.85","9,970","9,900","159,345","1,562,733,770","9,600","9,990","9,580","500",원(KRW),"15,750,000","157,027,500,000",
265560,영화테크,"11,850","-750","5.95","11,950","11,850","122,500","1,482,752,550","12,600","12,600","11,750","500",원(KRW),"5,345,090","63,339,316,500",
036000,예림당,"6,100","-100","1.61","6,110","6,100","113,859","698,424,810","6,210","6,240","6,090","500",원(KRW),"23,034,277","140,509,089,700",
053280,예스24,"4,910","-30","0.61","4,910","4,900","7,266","35,506,555","5,000","5,000","4,850","500",원(KRW),"17,200,000","84,452,000,000",
122640,예스티,"8,220","-300","3.52","8,220","8,210","235,632","1,955,299,670","8,530","8,690","8,150","500",원(KRW),"11,001,835","90,435,083,700",
900300,오가닉티코스메틱,"2,570","-50","1.91","2,570","2,565","274,142","706,829,770","2,630","2,645","2,550","0",중국위안(CNY),"56,925,000","146,297,250,000",
045060,오공,"3,590","-65","1.78","3,590","3,580","440,969","1,580,046,790","3,655","3,685","3,525","500",원(KRW),"16,941,974","60,821,686,660",
080520,오디텍,"5,820","-60","1.02","5,870","5,820","19,730","115,909,740","5,880","5,950","5,820","500",원(KRW),"11,746,609","68,365,264,380",
039830,오로라,"10,150","-150","1.46","10,200","10,150","390,374","3,954,971,390","10,350","10,500","9,990","500",원(KRW),"10,762,890","109,243,333,500",
046120,오르비텍,"6,070","820","15.62","6,070","6,060","10,484,809","60,956,983,940","5,480","6,200","5,300","500",원(KRW),"23,790,573","144,408,778,110",
014940,오리엔탈정공,"795","7","0.89","795","787","47,757","37,468,985","799","799","777","500",원(KRW),"45,573,661","36,231,060,495",
065500,오리엔트정공,"469","-4","0.85","470","469","585,247","275,078,397","470","478","462","500",원(KRW),"117,214,562","54,973,629,578",
010470,오리콤,"5,210","20","0.39","5,210","5,190","19,619","101,362,050","5,190","5,220","5,120","1,000",원(KRW),"11,498,750","59,908,487,500",
053980,오상자이엘,"7,850","20","0.26","7,850","7,830","10,020","78,239,410","7,830","7,880","7,760","500",원(KRW),"17,747,882","139,320,873,700",
052420,오성첨단소재,"2,115","-10","0.47","2,120","2,115","227,004","477,746,815","2,120","2,130","2,085","500",원(KRW),"49,717,899","105,153,356,385",
241790,오션브릿지,"8,450","60","0.72","8,450","8,290","1,117","9,387,060","8,400","8,500","8,290","500",원(KRW),"9,238,010","78,061,184,500",
039200,오스코텍,"24,600","500","2.07","24,600","24,550","543,180","13,319,283,550","24,200","25,000","23,850","500",원(KRW),"28,101,839","691,305,239,400",
226400,오스테오닉,"4,540","35","0.78","4,540","4,500","14,980","67,699,655","4,600","4,600","4,500","500",원(KRW),"8,458,466","38,401,435,640",
031510,오스템,"3,475","-65","1.84","3,495","3,475","162,423","566,441,065","3,555","3,585","3,410","500",원(KRW),"26,000,000","90,350,000,000",
048260,오스템임플란트,"55,900","400","0.72","55,900","55,700","63,755","3,534,043,200","55,100","56,200","55,100","500",원(KRW),"14,285,717","798,571,580,300",
138080,오이솔루션,"18,300","-150","0.81","18,350","18,300","98,929","1,815,340,450","18,500","18,600","18,150","500",원(KRW),"7,739,532","141,633,435,600",
080580,오킨스전자,"3,030","-10","0.33","3,060","3,030","60,137","185,341,355","3,040","3,145","3,030","500",원(KRW),"6,200,000","18,786,000,000",
067170,오텍,"11,550","350","3.13","11,600","11,550","80,027","915,952,400","11,200","11,650","11,200","500",원(KRW),"15,391,605","177,773,037,750",
173130,오파스넷,"12,450","-150","1.19","12,500","12,450","66,991","834,381,050","12,600","12,650","12,400","500",원(KRW),"4,025,902","50,122,479,900",
049480,오픈베이스,"2,445","35","1.45","2,460","2,445","3,178,235","8,006,616,245","2,415","2,590","2,410","500",원(KRW),"31,422,383","76,827,726,435",
226950,올릭스,"59,000","200","0.34","59,000","58,900","53,602","3,152,427,800","58,400","59,600","58,000","500",원(KRW),"6,503,921","383,731,339,000",
057540,옴니시스템,"2,000","0","0.00","2,000","1,995","97,545","193,758,005","2,000","2,010","1,970","500",원(KRW),"40,679,015","81,358,030,000",
057680,옴니텔,"1,985","-50","2.46","1,990","1,985","384,614","767,400,750","2,035","2,035","1,935","500",원(KRW),"33,698,640","66,891,800,400",
123010,옵토팩,"4,380","-10","0.23","4,380","4,340","25,951","111,524,145","4,390","4,445","4,135","500",원(KRW),"4,987,409","21,844,851,420",
082210,옵트론텍,"5,010","-80","1.57","5,010","5,000","68,920","345,722,680","5,090","5,090","4,960","500",원(KRW),"22,560,627","113,028,741,270",
109080,옵티시스,"8,000","340","4.44","8,050","8,000","63,432","501,777,870","7,720","8,140","7,680","500",원(KRW),"5,636,000","45,088,000,000",
153710,옵티팜,"11,450","200","1.78","11,500","11,450","547,386","6,351,474,250","11,550","11,950","11,350","500",원(KRW),"14,217,258","162,787,604,100",
052770,와이디온라인,"805","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"31,423,394","25,295,832,170",
057030,와이비엠넷,"3,510","-70","1.96","3,515","3,510","804,474","2,764,962,630","3,480","3,565","3,290","500",원(KRW),"16,312,697","57,257,566,470",
122990,와이솔,"15,500","-200","1.27","15,550","15,500","201,205","3,125,831,950","15,600","15,700","15,450","500",원(KRW),"24,156,941","374,432,585,500",
232140,와이아이케이,"3,735","5","0.13","3,735","3,720","300,127","1,115,168,940","3,770","3,785","3,670","100",원(KRW),"61,788,456","230,779,883,160",
067900,와이엔텍,"5,570","10","0.18","5,580","5,570","193,993","1,077,758,230","5,560","5,620","5,510","500",원(KRW),"18,199,659","101,372,100,630",
155650,와이엠씨,"6,600","60","0.92","6,600","6,590","182,364","1,182,359,050","6,570","6,670","6,350","500",원(KRW),"19,974,358","131,830,762,800",
251370,와이엠티,"20,350","650","3.30","20,350","20,300","49,745","1,004,250,250","19,700","20,700","19,650","500",원(KRW),"7,405,200","150,695,820,000",
066430,와이오엠,"7,050","-30","0.42","7,050","7,040","38,212","269,550,970","7,330","7,330","6,970","500",원(KRW),"11,563,534","81,522,914,700",
193250,와이제이엠게임즈,"2,175","-25","1.14","2,180","2,175","956,723","2,073,235,325","2,200","2,215","2,135","100",원(KRW),"45,636,595","99,259,594,125",
019210,와이지-원,"10,950","-150","1.35","11,000","10,950","173,146","1,903,861,200","11,000","11,150","10,800","500",원(KRW),"30,506,398","334,045,058,100",
122870,와이지엔터테인먼트,"43,450","-50","0.11","43,500","43,450","204,921","8,887,079,050","43,750","43,900","42,900","500",원(KRW),"18,185,709","790,169,056,050",
079000,와토스코리아,"5,670","-40","0.70","5,670","5,660","3,634","20,628,540","5,740","5,740","5,660","500",원(KRW),"7,200,000","40,824,000,000",
114630,우노앤컴퍼니,"4,330","0","0.00","4,330","4,295","2,067","8,792,805","4,375","4,375","4,285","500",원(KRW),"13,573,965","58,775,268,450",
032820,우리기술,"1,355","80","6.27","1,355","1,350","7,043,350","9,427,863,020","1,290","1,390","1,270","500",원(KRW),"85,399,992","115,716,989,160",
041190,우리기술투자,"2,600","-20","0.76","2,605","2,600","660,493","1,714,793,945","2,610","2,620","2,580","500",원(KRW),"84,000,000","218,400,000,000",
115440,우리넷,"7,360","100","1.38","7,370","7,360","35,769","260,374,430","7,260","7,430","7,200","500",원(KRW),"6,365,710","46,851,625,600",
046970,우리로,"2,185","-85","3.74","2,190","2,185","167,900","370,727,530","2,270","2,270","2,185","500",원(KRW),"24,791,119","54,168,595,015",
215360,우리산업,"34,300","-350","1.01","34,350","34,300","136,263","4,667,588,850","34,750","34,750","34,050","500",원(KRW),"9,132,163","313,233,190,900",
072470,우리산업홀딩스,"5,770","-30","0.52","5,770","5,750","54,404","309,113,620","5,850","5,850","5,610","500",원(KRW),"18,887,341","108,979,957,570",
073560,우리손에프앤지,"1,715","0","0.00","1,720","1,715","202,952","347,004,545","1,705","1,730","1,695","500",원(KRW),"69,237,643","118,742,557,745",
153490,우리이앤엘,"764","-10","1.29","764","757","12,569","9,584,302","774","774","756","500",원(KRW),"49,900,000","38,123,600,000",
082850,우리이티아이,"920","-15","1.60","920","918","9,577","8,818,314","930","935","904","500",원(KRW),"41,518,621","38,197,131,320",
037400,우리조명,"1,155","0","0.00","1,170","1,155","51,785","60,175,540","1,150","1,170","1,150","500",원(KRW),"24,923,346","28,786,464,630",
101170,우림기계,"4,470","160","3.71","4,475","4,470","373,282","1,676,563,565","4,310","4,640","4,295","500",원(KRW),"13,500,000","60,345,000,000",
066590,우수AMS,"5,710","-40","0.70","5,720","5,710","3,607,967","20,418,428,060","5,730","5,840","5,520","500",원(KRW),"24,694,303","141,004,470,130",
046940,우원개발,"5,840","250","4.47","5,850","5,840","1,059,259","6,134,011,460","5,660","5,900","5,550","500",원(KRW),"17,124,677","100,008,113,680",
215380,우정바이오,"2,400","-90","3.61","2,405","2,400","968,007","2,410,992,715","2,530","2,610","2,390","100",원(KRW),"25,109,711","60,263,306,400",
065680,우주일렉트로,"8,360","10","0.12","8,360","8,350","2,482","20,740,270","8,390","8,400","8,330","500",원(KRW),"9,934,220","83,050,079,200",
018620,우진비앤지,"2,235","-100","4.28","2,240","2,235","604,158","1,396,278,985","2,385","2,430","2,220","500",원(KRW),"16,217,013","36,245,024,055",
032940,원익,"4,665","-45","0.96","4,665","4,660","69,724","328,835,775","4,710","4,800","4,665","500",원(KRW),"17,934,432","83,664,125,280",
240810,원익IPS,"23,050","150","0.66","23,100","23,050","648,844","15,171,328,550","22,700","24,000","22,600","500",원(KRW),"41,273,436","951,352,699,800",
074600,원익QnC,"12,400","-200","1.59","12,400","12,350","231,304","2,888,848,450","12,450","12,900","12,200","500",원(KRW),"26,288,000","325,971,200,000",
104830,원익머트리얼즈,"24,100","1,300","5.70","24,150","24,100","199,124","4,753,839,600","22,850","24,400","22,750","500",원(KRW),"12,608,000","303,852,800,000",
014190,원익큐브,"2,850","-25","0.87","2,855","2,850","566,523","1,614,595,550","2,895","2,900","2,815","500",원(KRW),"35,399,906","100,889,732,100",
123100,원익테라세미콘,"16,000","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"11,303,840","180,861,440,000",
030530,원익홀딩스,"4,140","-65","1.55","4,150","4,140","158,467","660,382,360","4,200","4,215","4,140","500",원(KRW),"77,237,981","319,765,241,340",
012620,원일특강,"9,590","60","0.63","9,610","9,590","7,091","68,193,010","9,900","9,900","9,530","500",원(KRW),"4,400,000","42,196,000,000",
008370,원풍,"3,410","-40","1.16","3,430","3,410","7,938","27,141,640","3,450","3,465","3,405","500",원(KRW),"12,000,000","40,920,000,000",
008290,원풍물산,"3,150","-30","0.94","3,165","3,150","116,978","369,505,840","3,170","3,205","3,125","500",원(KRW),"38,391,781","120,934,110,150",
101160,월덱스,"5,280","80","1.54","5,280","5,260","33,995","175,958,510","5,240","5,280","5,070","500",원(KRW),"16,510,993","87,178,043,040",
095270,웨이브일렉트로,"24,000","-100","0.41","24,000","23,950","18,006","430,424,050","24,250","24,250","23,700","500",원(KRW),"10,798,868","259,172,832,000",
065950,웰크론,"3,545","65","1.87","3,550","3,545","493,340","1,741,357,240","3,480","3,565","3,470","500",원(KRW),"25,723,597","91,190,151,365",
114190,웰크론강원,"3,180","-15","0.47","3,180","3,170","30,907","97,912,715","3,195","3,220","3,120","500",원(KRW),"15,366,896","48,866,729,280",
076080,웰크론한텍,"2,190","45","2.10","2,190","2,180","183,728","399,488,835","2,105","2,215","2,105","500",원(KRW),"19,362,573","42,404,034,870",
196700,웹스,"2,235","15","0.68","2,240","2,235","161,829","360,872,325","2,220","2,280","2,205","500",원(KRW),"13,698,476","30,616,093,860",
069080,웹젠,"20,200","50","0.25","20,200","20,150","163,932","3,264,750,100","20,200","20,350","19,650","500",원(KRW),"35,310,884","713,279,856,800",
053580,웹케시,"25,650","-550","2.10","25,700","25,650","234,260","5,998,495,050","26,200","26,350","24,900","500",원(KRW),"6,630,322","170,067,759,300",
044340,위닉스,"16,850","-50","0.30","16,850","16,800","90,077","1,510,111,450","17,000","17,000","16,650","500",원(KRW),"17,873,425","301,167,211,250",
112040,위메이드,"37,400","-650","1.71","37,450","37,400","115,874","4,346,610,300","38,050","38,650","36,900","500",원(KRW),"16,800,000","628,320,000,000",
038620,위즈코프,"1,265","-10","0.78","1,270","1,265","1,003,280","1,266,682,340","1,275","1,285","1,250","500",원(KRW),"38,830,772","49,120,926,580",
299900,위지윅스튜디오,"14,150","350","2.54","14,150","14,100","429,764","5,907,861,950","13,800","14,200","13,350","500",원(KRW),"8,798,060","124,492,549,000",
036090,위지트,"1,205","-10","0.82","1,210","1,205","824,158","999,241,055","1,230","1,235","1,195","500",원(KRW),"72,749,313","87,662,922,165",
136540,윈스,"12,900","-100","0.77","12,950","12,900","70,007","898,211,750","12,950","13,100","12,600","500",원(KRW),"12,088,063","155,936,012,700",
097800,윈팩,"1,360","0","0.00","1,360","1,350","143,623","194,770,690","1,360","1,400","1,320","500",원(KRW),"36,083,249","49,073,218,640",
192390,윈하이텍,"4,585","-10","0.22","4,590","4,585","60,822","277,278,105","4,560","4,625","4,515","500",원(KRW),"9,863,089","45,222,263,065",
900340,윙입푸드,"1,535","0","0.00","1,540","1,535","543,819","840,341,945","1,535","1,565","1,530","0",홍콩달러(HKD),"40,409,095","62,027,960,825",
036200,유니셈,"4,235","-220","4.94","4,250","4,235","1,697,774","7,311,837,745","4,465","4,475","4,210","500",원(KRW),"30,664,223","129,862,984,405",
018000,유니슨,"1,525","0","0.00","1,525","1,520","605,227","919,555,405","1,515","1,540","1,505","500",원(KRW),"93,600,606","142,740,924,150",
203450,유니온커뮤니티,"2,780","-10","0.36","2,790","2,780","21,945","61,451,115","2,800","2,825","2,780","500",원(KRW),"14,679,007","40,807,639,460",
011320,유니크,"9,820","-480","4.66","9,830","9,820","2,508,164","24,460,815,690","10,200","10,350","9,350","500",원(KRW),"19,320,695","189,729,224,900",
086390,유니테스트,"14,650","200","1.38","14,650","14,600","628,709","9,345,379,700","14,450","15,350","14,250","500",원(KRW),"21,134,126","309,614,945,900",
241690,유니테크노,"15,000","0","0.00","15,000","14,950","4,137","61,581,050","15,000","15,100","14,700","500",원(KRW),"11,927,520","178,912,800,000",
142210,유니트론텍,"6,160","50","0.82","6,170","6,160","60,399","370,368,410","6,110","6,180","6,050","500",원(KRW),"9,931,950","61,180,812,000",
048430,유라테크,"7,410","-90","1.20","7,420","7,410","91,108","667,102,750","7,480","7,500","7,230","500",원(KRW),"11,520,000","85,363,200,000",
206650,유바이오로직스,"6,370","460","7.78","6,380","6,370","1,845,273","12,207,352,650","6,340","7,200","6,280","500",원(KRW),"25,566,086","162,855,967,820",
089850,유비벨록스,"5,970","0","0.00","5,970","5,920","45,137","270,019,900","6,070","6,150","5,880","500",원(KRW),"7,115,697","42,480,711,090",
032620,유비케어,"4,585","10","0.22","4,590","4,585","76,558","349,462,275","4,580","4,625","4,515","500",원(KRW),"52,197,139","239,323,882,315",
