번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분
1,060310,3S,032902,특수 목적용 기계 제조업,"44,395,878","22,197,939,000","500",원KRW
2,054620,APS홀딩스,116409,기타 금융업,"20,394,221","10,197,110,500","500",원(KRW)
3,265520,AP시스템,032902,특수 목적용 기계 제조업,"14,099,511","7,049,755,500","500",원(KRW)
4,211270,AP위성,032604,통신 및 방송 장비 제조업,"15,014,804","7,507,402,000","500",원(KRW)
5,035760,CJ ENM,106002,텔레비전 방송업,"21,926,384","110,563,520,000","5,000",원(KRW)
6,051500,CJ프레시웨이,074603,음·식료품 및 담배 도매업,"11,871,586","11,871,586,000","1,000",원(KRW)
7,058820,CMG제약,032102,의약품 제조업,"108,887,244","54,443,622,000","500",원(KRW)
8,023460,CNH,116402,신탁업 및 집합투자업,"37,200,000","93,000,000,000","2,500",원(KRW)
9,065770,CS,032604,통신 및 방송 장비 제조업,"18,835,150","9,417,575,000","500",원(KRW)
10,083660,CSA 코스믹,032202,플라스틱제품 제조업,"19,747,641","9,873,820,500","500",원(KRW)
11,306620,DB금융스팩6호,116601,금융 지원 서비스업,"4,840,000","484,000,000","100",원(KRW)
12,068790,DMS,032902,특수 목적용 기계 제조업,"23,032,487","11,516,243,500","500",원(KRW)
13,241520,DSC인베스트먼트,116402,신탁업 및 집합투자업,"17,500,000","8,750,000,000","500",원(KRW)
14,245620,EDGC,137001,자연과학 및 공학 연구개발업,"36,172,940","3,617,294,000","100",원(KRW)
15,037370,EG,074607,기타 전문 도매업,"7,500,000","7,500,000,000","1,000",원(KRW)
16,079190,EMW,032604,통신 및 방송 장비 제조업,"31,784,197","15,892,098,500","500",원(KRW)
17,130500,GH신소재,031309,기타 섬유제품 제조업,"11,000,000","5,500,000,000","500",원(KRW)
18,032860,GMR 머티리얼즈,053803,"해체, 선별 및 원료 재생업","67,558,840","33,779,420,000","500",원(KRW)
19,900290,GRT,116409,기타 금융업,"67,375,000","770,089,223","0",중국위안(CNY)
20,083450,GST,032902,특수 목적용 기계 제조업,"9,317,745","4,658,872,500","500",원(KRW)
21,028150,GS홈쇼핑,106002,텔레비전 방송업,"6,562,500","32,812,500,000","5,000",원(KRW)
22,045890,GV,032804,전구 및 조명장치 제조업,"26,586,229","13,293,114,500","500",원(KRW)
23,078150,HB테크놀러지,032902,특수 목적용 기계 제조업,"78,990,426","39,495,213,000","500",원(KRW)
24,036640,HRS,032002,합성고무 및 플라스틱 물질 제조업,"16,354,800","8,177,400,000","500",원(KRW)
25,299170,IBKS제10호스팩,116601,금융 지원 서비스업,"4,330,000","433,000,000","100",원(KRW)
26,254120,IBKS제5호스팩,116601,금융 지원 서비스업,"4,500,000","450,000,000","100",원(KRW)
27,264850,IBKS제6호스팩,116601,금융 지원 서비스업,"4,315,000","431,500,000","100",원(KRW)
28,276920,IBKS제7호스팩,116601,금융 지원 서비스업,"3,650,000","365,000,000","100",원(KRW)
29,297570,IBKS제9호스팩,116601,금융 지원 서비스업,"2,760,000","276,000,000","100",원(KRW)
30,095340,ISC,032602,전자부품 제조업,"13,869,854","6,934,927,000","500",원(KRW)
31,099520,ITX엠투엠,032605,영상 및 음향기기 제조업,"16,466,131","8,233,065,500","500",원(KRW)
32,950170,JTC,074701,종합 소매업,"35,005,517","0","0",일본엔(JPY)
33,067290,JW신약,032102,의약품 제조업,"41,667,166","20,833,583,000","500",원(KRW)
34,035900,JYP Ent.,105902,오디오물 출판 및 원판 녹음업,"35,393,704","17,891,557,500","500",원(KRW)
35,024120,KB오토시스,033003,자동차 신품 부품 제조업,"11,500,000","5,750,000,000","500",원(KRW)
36,021320,KCC건설,064101,건물 건설업,"21,400,000","107,000,000,000","5,000",원(KRW)
37,036670,KCI,032004,기타 화학제품 제조업,"11,270,000","5,635,000,000","500",원(KRW)
38,044180,KD건설,064101,건물 건설업,"387,734,262","38,773,426,200","100",원(KRW)
39,151860,KG ETS,053802,폐기물 처리업,"36,000,000","20,051,860,000","500",원(KRW)
40,046440,KG모빌리언스,105802,소프트웨어 개발 및 공급업,"29,906,957","14,953,478,500","500",원(KRW)
41,035600,KG이니시스,105802,소프트웨어 개발 및 공급업,"27,904,434","13,952,217,000","500",원(KRW)
42,060720,KH바텍,032602,전자부품 제조업,"20,350,017","10,175,008,500","500",원(KRW)
43,083470,KJ프리텍,032202,플라스틱제품 제조업,"24,704,729","12,352,364,500","500",원(KRW)
44,122450,KMH,106002,텔레비전 방송업,"22,319,036","11,159,518,000","500",원(KRW)
45,052900,KMH하이텍,032202,플라스틱제품 제조업,"46,885,499","23,442,749,500","500",원(KRW)
46,058400,KNN,106002,텔레비전 방송업,"132,429,720","66,214,860,000","500",원(KRW)
47,114450,KPX생명과학,032101,기초 의약물질 및 생물학적 제제 제조업,"15,000,000","7,500,000,000","500",원(KRW)
48,036030,KTH,074601,상품 중개업,"35,715,022","35,715,022,000","1,000",원(KRW)
49,060370,KT서브마린,064203,전기 및 통신 공사업,"21,900,000","21,900,000,000","1,000",원(KRW)
50,065150,MP그룹,074603,음·식료품 및 담배 도매업,"80,808,407","8,080,840,700","100",원(KRW)
51,219550,MP한강,074604,생활용품 도매업,"56,831,270","5,683,127,000","100",원(KRW)
52,160550,NEW,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","27,906,106","13,953,053,000","500",원(KRW)
53,053290,NE능률,105801,"서적, 잡지 및 기타 인쇄물 출판업","13,497,842","6,748,921,000","500",원(KRW)
54,104200,NHN벅스,105802,소프트웨어 개발 및 공급업,"14,827,550","7,413,775,000","500",원(KRW)
55,060250,NHN한국사이버결제,106309,기타 정보 서비스업,"21,917,493","10,958,746,500","500",원(KRW)
56,030190,NICE평가정보,106309,기타 정보 서비스업,"60,714,820","30,357,410,000","500",원(KRW)
57,024940,PN풍년,032509,기타 금속 가공제품 제조업,"10,000,000","5,000,000,000","500",원(KRW)
58,218410,RFHIC,032604,통신 및 방송 장비 제조업,"22,477,756","11,238,878,000","500",원(KRW)
59,091340,S&K폴리텍,032602,전자부품 제조업,"11,703,721","5,851,860,500","500",원(KRW)
60,019550,SBI인베스트먼트,116402,신탁업 및 집합투자업,"162,066,575","83,533,287,500","500",원(KRW)
61,950110,SBI핀테크솔루션즈,105802,소프트웨어 개발 및 공급업,"24,656,540","0","0",일본엔(JPY)
62,046140,SBS콘텐츠허브,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","21,463,555","10,731,777,500","500",원(KRW)
63,036120,SCI평가정보,147509,기타 사업지원 서비스업,"35,500,000","17,750,000,000","500",원(KRW)
64,099220,SDN,074605,기계장비 및 관련 물품 도매업,"41,731,440","20,865,720,000","500",원(KRW)
65,036540,SFA반도체,032601,반도체 제조업,"141,121,631","70,818,115,500","500",원(KRW)
66,255220,SG,032309,기타 비금속 광물제품 제조업,"12,506,024","1,250,602,400","100",원(KRW)
67,040610,SG&G,033003,자동차 신품 부품 제조업,"34,087,196","17,043,598,000","500",원(KRW)
68,049470,SGA,105802,소프트웨어 개발 및 공급업,"96,724,499","48,362,249,500","500",원(KRW)
69,184230,SGA솔루션즈,105802,소프트웨어 개발 및 공급업,"33,905,098","3,390,509,800","100",원(KRW)
70,232330,SK3호스팩,116601,금융 지원 서비스업,"3,600,000","360,000,000","100",원(KRW)
71,307070,SK4호스팩,116601,금융 지원 서비스업,"5,160,000","516,000,000","100",원(KRW)
72,057500,SKC 솔믹스,032602,전자부품 제조업,"61,494,040","30,747,020,000","500",원(KRW)
73,178920,SKC코오롱PI,032202,플라스틱제품 제조업,"29,366,322","14,683,161,000","500",원(KRW)
74,036490,SK머티리얼즈,032001,기초 화학물질 제조업,"10,547,673","5,273,836,500","500",원(KRW)
75,052260,SK바이오랜드,032004,기타 화학제품 제조업,"15,000,000","7,500,000,000","500",원(KRW)
76,048550,SM C&C,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","94,061,026","47,030,513,000","500",원(KRW)
77,063440,SM Life Design,031802,기록매체 복제업,"44,190,228","22,455,114,000","500",원(KRW)
78,289080,SV인베스트먼트,116409,기타 금융업,"26,617,000","13,308,500,000","500",원(KRW)
79,089230,THE E&M,106309,기타 정보 서비스업,"91,860,980","9,186,098,000","100",원(KRW)
80,161570,THE MIDONG,032605,영상 및 음향기기 제조업,"13,791,786","6,895,893,000","500",원(KRW)
81,032540,TJ미디어,032605,영상 및 음향기기 제조업,"13,931,609","6,965,804,500","500",원(KRW)
82,048770,TPC,032901,일반 목적용 기계 제조업,"12,900,000","6,450,000,000","500",원(KRW)
83,038340,UCI,168505,일반 교습 학원,"13,434,453","6,767,226,500","500",원(KRW)
84,052300,W홀딩컴퍼니,085209,기타 운송관련 서비스업,"132,305,696","13,230,569,600","100",원(KRW)
85,040300,YTN,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","42,000,000","42,000,000,000","1,000",원(KRW)
86,051390,YW,074608,상품 종합 도매업,"11,355,368","5,677,684,000","500",원(KRW)
87,052220,iMBC,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","23,000,000","11,500,000,000","500",원(KRW)
88,079940,가비아,105802,소프트웨어 개발 및 공급업,"13,535,684","6,767,842,000","500",원(KRW)
89,078890,가온미디어,032604,통신 및 방송 장비 제조업,"14,514,801","7,257,400,500","500",원(KRW)
90,192410,감마누,032604,통신 및 방송 장비 제조업,"24,435,800","12,217,900,000","500",원(KRW)
91,024840,갑을메탈,032402,1차 비철금속 제조업,"31,683,973","15,841,986,500","500",원(KRW)
92,217730,강스템바이오텍,032101,기초 의약물질 및 생물학적 제제 제조업,"20,824,937","10,412,468,500","500",원(KRW)
93,094480,갤럭시아컴즈,105802,소프트웨어 개발 및 공급업,"39,229,838","19,614,919,000","500",원(KRW)
94,063080,게임빌,116409,기타 금융업,"6,595,192","3,297,596,000","500",원(KRW)
95,039240,경남스틸,032401,1차 철강 제조업,"25,000,000","2,500,000,000","100",원(KRW)
96,053950,경남제약,032102,의약품 제조업,"12,299,983","6,149,991,500","500",원(KRW)
97,011040,경동제약,032102,의약품 제조업,"26,550,000","13,575,000,000","500",원(KRW)
98,024910,경창산업,033003,자동차 신품 부품 제조업,"35,819,005","17,909,502,500","500",원(KRW)
99,198440,고려시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","31,979,960","3,197,996,000","100",원(KRW)
100,049720,고려신용정보,147509,기타 사업지원 서비스업,"14,300,000","7,150,000,000","500",원(KRW)
101,014570,고려제약,032102,의약품 제조업,"11,000,000","5,500,000,000","500",원(KRW)
102,098460,고영,032902,특수 목적용 기계 제조업,"13,687,951","6,843,975,500","500",원(KRW)
103,038530,골드퍼시픽,074604,생활용품 도매업,"17,136,344","8,568,172,000","500",원(KRW)
104,307870,골든브릿지이안5호,116601,금융 지원 서비스업,"4,750,000","475,000,000","100",원(KRW)
105,900280,골든센츄리,116409,기타 금융업,"93,400,000","18,680,000","0.2",미국달러(USD)
106,215000,골프존,105802,소프트웨어 개발 및 공급업,"6,275,415","3,137,707,500","500",원(KRW)
107,121440,골프존뉴딘홀딩스,116409,기타 금융업,"42,836,818","21,418,409,000","500",원(KRW)
108,014200,광림,033001,자동차용 엔진 및 자동차 제조업,"49,624,189","24,812,094,500","500",원(KRW)
109,026910,광진실업,032401,1차 철강 제조업,"6,405,405","3,202,702,500","500",원(KRW)
110,090150,광진윈텍,033003,자동차 신품 부품 제조업,"9,658,393","4,829,196,500","500",원(KRW)
111,267320,교보7호스팩,116601,금융 지원 서비스업,"4,020,000","402,000,000","100",원(KRW)
112,307280,교보8호스팩,116601,금융 지원 서비스업,"3,720,000","372,000,000","100",원(KRW)
113,053270,구영테크,033003,자동차 신품 부품 제조업,"26,394,174","13,197,087,000","500",원(KRW)
114,066620,국보디자인,064204,실내건축 및 건축마무리 공사업,"7,500,000","3,750,000,000","500",원(KRW)
115,043650,국순당,031101,알코올음료 제조업,"17,858,304","8,929,152,000","500",원(KRW)
116,006050,국영지앤엠,032301,유리 및 유리제품 제조업,"34,895,243","17,447,621,500","500",원(KRW)
117,060480,국일신동,032402,1차 비철금속 제조업,"11,090,000","5,545,000,000","500",원(KRW)
118,078130,국일제지,031709,기타 종이 및 판지 제품 제조업,"116,391,006","11,639,100,600","100",원(KRW)
119,019010,그랜드백화점,074701,종합 소매업,"4,820,000","24,100,000,000","5,000",원(KRW)
120,900070,글로벌에스엠,116409,기타 금융업,"53,743,968","26,871,984","0.5",미국달러(USD)
121,204620,글로벌텍스프리,116601,금융 지원 서비스업,"37,176,555","18,588,277,500","500",원(KRW)
122,019660,글로본,074608,상품 종합 도매업,"28,523,435","14,261,717,500","500",원(KRW)
123,053260,금강철강,032401,1차 철강 제조업,"18,720,000","9,860,000,000","500",원(KRW)
124,036190,금화피에스시,064203,전기 및 통신 공사업,"6,000,000","3,000,000,000","500",원(KRW)
125,049080,기가레인,032902,특수 목적용 기계 제조업,"50,392,650","25,196,325,000","500",원(KRW)
126,035460,기산텔레콤,032604,통신 및 방송 장비 제조업,"14,577,340","7,288,670,000","500",원(KRW)
127,187790,나노,032001,기초 화학물질 제조업,"23,851,615","11,925,807,500","500",원(KRW)
128,151910,나노스,032602,전자부품 제조업,"109,013,645","10,901,364,500","100",원(KRW)
129,121600,나노신소재,032004,기타 화학제품 제조업,"10,848,333","5,424,166,500","500",원(KRW)
130,039860,나노엔텍,032701,의료용 기기 제조업,"26,292,790","13,146,395,000","500",원(KRW)
131,091970,나노캠텍,032202,플라스틱제품 제조업,"21,202,036","10,601,018,000","500",원(KRW)
132,051490,나라엠앤디,032902,특수 목적용 기계 제조업,"14,200,000","7,230,000,000","500",원(KRW)
133,190510,나무가,032602,전자부품 제조업,"3,430,020","1,912,749,500","500",원(KRW)
134,242040,나무기술,105802,소프트웨어 개발 및 공급업,"27,247,820","2,724,782,000","100",원(KRW)
135,089600,나스미디어,137103,광고업,"8,754,691","4,557,703,000","500",원(KRW)
136,293580,나우아이비캐피탈,116409,기타 금융업,"9,480,000","47,400,000,000","5,000",원(KRW)
137,138610,나이벡,032103,의료용품 및 기타 의약 관련제품 제조업,"6,367,958","3,183,979,000","500",원(KRW)
138,130580,나이스디앤비,147509,기타 사업지원 서비스업,"15,400,000","7,700,000,000","500",원(KRW)
139,036800,나이스정보통신,106102,전기 통신업,"10,000,000","5,000,000,000","500",원(KRW)
140,111710,남화산업,189101,스포츠 서비스업,"20,588,000","4,117,600,000","200",원(KRW)
141,091590,남화토건,064101,건물 건설업,"11,740,000","5,870,000,000","500",원(KRW)
142,168330,내츄럴엔도텍,137001,자연과학 및 공학 연구개발업,"20,665,822","10,332,911,000","500",원(KRW)
143,072770,네오디안테크놀로지,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","35,957,518","17,978,759,000","500",원(KRW)
144,253590,네오셈,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","33,141,514","3,314,151,400","100",원(KRW)
145,212560,네오오토,033003,자동차 신품 부품 제조업,"7,874,963","3,937,481,500","500",원(KRW)
146,095660,네오위즈,105802,소프트웨어 개발 및 공급업,"21,915,008","10,957,504,000","500",원(KRW)
147,042420,네오위즈홀딩스,116409,기타 금융업,"8,856,866","4,653,433,000","500",원(KRW)
148,085910,네오티스,033003,자동차 신품 부품 제조업,"11,013,678","5,506,839,000","500",원(KRW)
149,092730,네오팜,032004,기타 화학제품 제조업,"7,461,237","3,730,618,500","500",원(KRW)
150,290660,네오펙트,032701,의료용 기기 제조업,"11,873,545","5,936,772,500","500",원(KRW)
151,153460,네이블커뮤니케이션즈,105802,소프트웨어 개발 및 공급업,"6,530,014","3,265,007,000","500",원(KRW)
152,007390,네이처셀,031102,비알코올음료 및 얼음 제조업,"53,056,399","26,528,199,500","500",원(KRW)
153,033640,네패스,032601,반도체 제조업,"22,972,541","11,586,270,500","500",원(KRW)
154,087730,네패스신소재,032002,합성고무 및 플라스틱 물질 제조업,"3,515,737","1,757,868,500","500",원(KRW)
155,089140,넥스턴,032301,유리 및 유리제품 제조업,"11,846,520","5,923,260,000","500",원(KRW)
156,065170,넥스트BT,074603,음·식료품 및 담배 도매업,"61,587,062","30,793,531,000","500",원(KRW)
157,139670,넥스트리밍,105802,소프트웨어 개발 및 공급업,"7,016,911","3,508,455,500","500",원(KRW)
158,137940,넥스트아이,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","77,116,173","7,927,357,300","100",원(KRW)
159,041140,넥슨지티,105802,소프트웨어 개발 및 공급업,"35,373,322","17,686,661,000","500",원(KRW)
160,217270,넵튠,105802,소프트웨어 개발 및 공급업,"21,377,405","10,688,702,500","500",원(KRW)
161,225570,넷게임즈,105802,소프트웨어 개발 및 공급업,"24,003,428","12,001,714,000","500",원(KRW)
162,104620,노랑풍선,147502,여행사 및 기타 여행보조 서비스업,"4,765,650","2,382,825,000","500",원(KRW)
163,194700,노바렉스,031007,기타 식품 제조업,"9,003,740","4,501,870,000","500",원(KRW)
164,285490,노바텍,033309,그외 기타 제품 제조업,"4,626,800","2,313,400,000","500",원(KRW)
165,144510,녹십자랩셀,137309,"그외 기타 전문, 과학 및 기술 서비스업","10,554,054","5,277,027,000","500",원(KRW)
166,031390,녹십자셀,032101,기초 의약물질 및 생물학적 제제 제조업,"11,867,819","5,933,909,500","500",원(KRW)
167,142280,녹십자엠에스,032103,의료용품 및 기타 의약 관련제품 제조업,"9,560,000","4,780,000,000","500",원(KRW)
168,065560,녹원씨엔아이,074607,기타 전문 도매업,"14,867,550","7,433,775,000","500",원(KRW)
169,054050,농우바이오,010101,작물 재배업,"16,030,561","8,015,280,500","500",원(KRW)
170,040160,누리텔레콤,105802,소프트웨어 개발 및 공급업,"12,055,535","6,027,767,500","500",원(KRW)
171,069140,누리플랜,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","4,751,401","2,375,700,500","500",원(KRW)
172,126870,뉴로스,032901,일반 목적용 기계 제조업,"19,401,592","9,700,796,000","500",원(KRW)
173,060260,뉴보텍,032202,플라스틱제품 제조업,"26,863,919","13,431,959,500","500",원(KRW)
174,012340,뉴인텍,032602,전자부품 제조업,"54,133,507","27,066,753,500","500",원(KRW)
175,270870,뉴트리,031007,기타 식품 제조업,"9,032,224","4,516,112,000","500",원(KRW)
176,222040,뉴트리바이오텍,031007,기타 식품 제조업,"20,628,000","10,314,000,000","500",원(KRW)
177,144960,뉴파워프라즈마,032902,특수 목적용 기계 제조업,"8,250,337","4,125,168,500","500",원(KRW)
178,900100,뉴프라이드,074502,자동차 부품 및 내장품 판매업,"87,747,266","263,242","0.003",미국달러(USD)
179,085670,뉴프렉스,032602,전자부품 제조업,"21,156,039","10,578,019,500","500",원(KRW)
180,119860,다나와,105802,소프트웨어 개발 및 공급업,"13,074,822","6,537,411,000","500",원(KRW)
181,064260,다날,105802,소프트웨어 개발 및 공급업,"54,374,654","27,187,327,000","500",원(KRW)
182,093640,다믈멀티미디어,032601,반도체 제조업,"7,945,470","3,972,735,000","500",원(KRW)
183,039560,다산네트웍스,032604,통신 및 방송 장비 제조업,"29,937,901","16,197,413,000","500",원(KRW)
184,032190,다우데이타,074605,기계장비 및 관련 물품 도매업,"38,300,000","19,150,000,000","500",원(KRW)
185,068240,다원시스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","26,101,057","13,050,528,500","500",원(KRW)
186,020400,대동금속,032403,금속 주조업,"480,000","2,400,000,000","5,000",원(KRW)
187,008830,대동기어,032902,특수 목적용 기계 제조업,"898,752","4,493,760,000","5,000",원(KRW)
188,048470,대동스틸,032401,1차 철강 제조업,"10,000,000","5,000,000,000","500",원(KRW)
189,004780,대륙제관,032509,기타 금속 가공제품 제조업,"15,903,199","7,951,599,500","500",원(KRW)
190,017650,대림제지,031709,기타 종이 및 판지 제품 제조업,"45,000,000","4,500,000,000","100",원(KRW)
191,007720,대명코퍼레이션,074608,상품 종합 도매업,"100,800,450","50,400,225,000","500",원(KRW)
192,290670,대보마그네틱,032809,기타 전기장비 제조업,"3,232,600","1,616,300,000","500",원(KRW)
193,078140,대봉엘에스,032102,의약품 제조업,"11,086,579","5,543,289,500","500",원(KRW)
194,036480,대성미생물,032102,의약품 제조업,"3,800,000","1,900,000,000","500",원(KRW)
195,025440,대성엘텍,032605,영상 및 음향기기 제조업,"99,661,343","49,830,671,500","500",원(KRW)
196,027830,대성창투,116402,신탁업 및 집합투자업,"40,000,000","20,000,000,000","500",원(KRW)
197,104040,대성파인텍,033003,자동차 신품 부품 제조업,"31,301,281","3,130,128,100","100",원(KRW)
198,262830,대신밸런스제4호스팩,116601,금융 지원 서비스업,"5,010,000","501,000,000","100",원(KRW)
199,303030,대신밸런스제5호스팩,116601,금융 지원 서비스업,"4,110,000","411,000,000","100",원(KRW)
200,307750,대신밸런스제6호스팩,116601,금융 지원 서비스업,"5,010,000","501,000,000","100",원(KRW)
201,020180,대신정보통신,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","38,428,915","19,214,457,500","500",원(KRW)
202,045390,대아티아이,032809,기타 전기장비 제조업,"71,151,522","7,115,152,200","100",원(KRW)
203,108380,대양전기공업,033101,선박 및 보트 건조업,"9,567,333","4,783,666,500","500",원(KRW)
204,006580,대양제지,031701,"펄프, 종이 및 판지 제조업","26,850,000","13,425,000,000","500",원(KRW)
205,007680,대원,064101,건물 건설업,"11,050,000","5,525,000,000","500",원(KRW)
206,048910,대원미디어,074607,기타 전문 도매업,"12,578,946","6,319,473,000","500",원(KRW)
207,005710,대원산업,033003,자동차 신품 부품 제조업,"20,037,600","10,018,800,000","500",원(KRW)
208,290380,대유,032003,"비료, 농약 및 살균, 살충제 제조업","9,052,400","4,526,200,000","500",원(KRW)
209,290120,대유에이피,033003,자동차 신품 부품 제조업,"10,884,000","5,442,000,000","500",원(KRW)
210,071460,대유위니아,032805,가정용 기기 제조업,"35,967,295","31,872,532,500","500",원(KRW)
211,120240,대정화금,032001,기초 화학물질 제조업,"7,100,391","3,550,195,500","500",원(KRW)
212,003310,대주산업,031008,동물용 사료 및 조제식품 제조업,"35,392,350","18,696,175,000","500",원(KRW)
213,078600,대주전자재료,032602,전자부품 제조업,"14,551,225","7,275,612,500","500",원(KRW)
214,065690,대진디엠피,032201,고무제품 제조업,"13,963,509","6,981,754,500","500",원(KRW)
215,096350,대창솔루션,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","108,455,315","10,845,531,500","100",원(KRW)
216,140520,대창스틸,032401,1차 철강 제조업,"20,000,000","10,000,000,000","500",원(KRW)
217,131220,대한과학,074605,기계장비 및 관련 물품 도매업,"7,454,490","3,727,245,000","500",원(KRW)
218,010170,대한광통신,032803,절연선 및 케이블 제조업,"73,741,625","36,870,812,500","500",원(KRW)
219,054670,대한뉴팜,032102,의약품 제조업,"14,354,920","7,177,460,000","500",원(KRW)
220,023910,대한약품,032102,의약품 제조업,"6,000,000","3,000,000,000","500",원(KRW)
221,021040,대호피앤씨,032401,1차 철강 제조업,"73,112,826","38,677,646,000","500",원(KRW)
222,067080,대화제약,032102,의약품 제조업,"18,224,974","9,112,487,000","500",원(KRW)
223,192080,더블유게임즈,105802,소프트웨어 개발 및 공급업,"18,247,298","9,123,649,000","500",원(KRW)
224,035290,더블유에프엠,105801,"서적, 잡지 및 기타 인쇄물 출판업","22,761,247","11,380,623,500","500",원(KRW)
225,213420,덕산네오룩스,032602,전자부품 제조업,"24,010,012","4,802,002,400","200",원(KRW)
226,077360,덕산하이메탈,032601,반도체 제조업,"22,718,501","4,543,700,200","200",원(KRW)
227,090410,덕신하우징,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","40,060,000","4,006,000,000","100",원(KRW)
228,263600,덕우전자,032602,전자부품 제조업,"8,110,066","4,055,033,000","500",원(KRW)
229,194480,데브시스터즈,105802,소프트웨어 개발 및 공급업,"11,204,370","5,602,185,000","500",원(KRW)
230,263800,데이타솔루션,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","15,718,580","7,859,290,000","500",원(KRW)
231,139050,데일리블록체인,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","30,701,527","15,350,763,500","500",원(KRW)
232,017680,데코앤이,031401,봉제의복 제조업,"116,684,922","58,342,461,000","500",원(KRW)
233,206560,덱스터,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","24,642,529","12,321,264,500","500",원(KRW)
234,067990,도이치모터스,074501,자동차 판매업,"26,263,308","13,131,654,000","500",원(KRW)
235,006620,동구바이오제약,032102,의약품 제조업,"9,604,000","4,802,000,000","500",원(KRW)
236,100130,동국S&C,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","57,143,000","28,571,500,000","500",원(KRW)
237,005160,동국산업,032401,1차 철강 제조업,"54,244,482","54,244,482,000","1,000",원(KRW)
238,075970,동국알앤에스,032309,기타 비금속 광물제품 제조업,"18,400,000","18,400,000,000","1,000",원(KRW)
239,086450,동국제약,032102,의약품 제조업,"8,892,000","22,230,000,000","2,500",원(KRW)
240,099410,동방선기,033101,선박 및 보트 건조업,"13,541,002","6,770,501,000","500",원(KRW)
241,281740,동부스팩5호,116601,금융 지원 서비스업,"4,840,000","484,000,000","100",원(KRW)
242,033500,동성화인텍,032001,기초 화학물질 제조업,"26,983,609","13,821,804,500","500",원(KRW)
243,025950,동신건설,064102,토목 건설업,"8,400,000","4,200,000,000","500",원(KRW)
244,088130,동아엘텍,032902,특수 목적용 기계 제조업,"11,150,296","5,575,148,000","500",원(KRW)
245,041930,동아화성,032201,고무제품 제조업,"15,800,000","8,000,000,000","500",원(KRW)
246,060380,동양에스텍,032401,1차 철강 제조업,"10,000,000","5,000,000,000","500",원(KRW)
247,079960,동양이엔피,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","7,860,000","3,930,000,000","500",원(KRW)
248,228340,동양파일,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","20,000,000","10,000,000,000","500",원(KRW)
249,104460,동양피엔에프,032901,일반 목적용 기계 제조업,"10,713,625","5,356,812,500","500",원(KRW)
250,088910,동우팜투테이블,031001,"도축, 육류 가공 및 저장 처리업","25,831,764","12,915,882,000","500",원(KRW)
251,094170,동운아나텍,032601,반도체 제조업,"12,482,843","6,437,604,500","500",원(KRW)
252,013120,동원개발,064101,건물 건설업,"90,808,100","45,404,050,000","500",원(KRW)
253,109860,동일금속,032403,금속 주조업,"7,000,000","3,500,000,000","500",원(KRW)
254,032960,동일기연,032602,전자부품 제조업,"6,149,683","4,824,841,500","500",원(KRW)
255,023790,동일철강,032401,1차 철강 제조업,"7,345,085","3,672,542,500","500",원(KRW)
256,005290,동진쎄미켐,032001,기초 화학물질 제조업,"51,414,494","25,707,247,000","500",원(KRW)
257,025900,동화기업,031602,나무제품 제조업,"14,356,756","7,678,378,000","500",원(KRW)
258,078590,두올산업,033003,자동차 신품 부품 제조업,"21,115,475","10,557,737,500","500",원(KRW)
259,073190,듀오백,033201,가구 제조업,"11,968,040","5,984,020,000","500",원(KRW)
260,030350,드래곤플라이,105802,소프트웨어 개발 및 공급업,"16,008,491","8,004,245,500","500",원(KRW)
261,203650,드림시큐리티,105802,소프트웨어 개발 및 공급업,"35,805,754","3,580,575,400","100",원(KRW)
262,217620,디딤,095601,음식점업,"37,001,905","3,700,190,500","100",원(KRW)
263,187870,디바이스이엔지,032902,특수 목적용 기계 제조업,"6,782,000","3,391,000,000","500",원(KRW)
264,066670,디스플레이텍,032602,전자부품 제조업,"18,691,918","9,345,959,000","500",원(KRW)
265,110990,디아이티,032902,특수 목적용 기계 제조업,"18,900,000","1,890,000,000","100",원(KRW)
266,263690,디알젬,032701,의료용 기기 제조업,"11,325,610","5,662,805,000","500",원(KRW)
